-179.5,89.5,289.51
-178.5,89.5,288.88
-177.5,89.5,288.26
-176.5,89.5,287.64
-175.5,89.5,287.04
-174.5,89.5,286.44
-173.5,89.5,285.84
-172.5,89.5,285.25
-171.5,89.5,284.67
-170.5,89.5,284.09
-169.5,89.5,283.52
-168.5,89.5,282.96
-167.5,89.5,282.4
-166.5,89.5,281.84
-165.5,89.5,281.29
-164.5,89.5,280.75
-163.5,89.5,280.21
-162.5,89.5,279.68
-161.5,89.5,279.15
-160.5,89.5,278.62
-159.5,89.5,278.1
-158.5,89.5,277.59
-157.5,89.5,277.08
-156.5,89.5,276.57
-155.5,89.5,276.07
-154.5,89.5,275.58
-153.5,89.5,275.09
-152.5,89.5,274.6
-151.5,89.5,274.12
-150.5,89.5,273.64
-149.5,89.5,273.17
-148.5,89.5,272.7
-147.5,89.5,272.24
-146.5,89.5,271.79
-145.5,89.5,271.34
-144.5,89.5,270.89
-143.5,89.5,270.45
-142.5,89.5,270.02
-141.5,89.5,269.59
-140.5,89.5,269.17
-139.5,89.5,268.76
-138.5,89.5,268.35
-137.5,89.5,267.95
-136.5,89.5,267.56
-135.5,89.5,267.18
-134.5,89.5,266.81
-133.5,89.5,266.44
-132.5,89.5,266.09
-131.5,89.5,265.74
-130.5,89.5,265.41
-129.5,89.5,265.09
-128.5,89.5,264.77
-127.5,89.5,264.47
-126.5,89.5,264.19
-125.5,89.5,263.91
-124.5,89.5,263.65
-123.5,89.5,263.41
-122.5,89.5,263.18
-121.5,89.5,262.97
-120.5,89.5,262.77
-119.5,89.5,262.59
-118.5,89.5,262.43
-117.5,89.5,262.29
-116.5,89.5,262.16
-115.5,89.5,262.06
-114.5,89.5,261.98
-113.5,89.5,261.92
-112.5,89.5,261.89
-111.5,89.5,261.87
-110.5,89.5,261.88
-109.5,89.5,261.92
-108.5,89.5,261.98
-107.5,89.5,262.07
-106.5,89.5,262.19
-105.5,89.5,262.33
-104.5,89.5,262.51
-103.5,89.5,262.71
-102.5,89.5,262.94
-101.5,89.5,263.21
-100.5,89.5,263.5
-99.5,89.5,263.83
-98.5,89.5,264.19
-97.5,89.5,264.58
-96.5,89.5,265.01
-95.5,89.5,265.47
-94.5,89.5,265.97
-93.5,89.5,266.5
-92.5,89.5,267.07
-91.5,89.5,267.67
-90.5,89.5,268.3
-89.5,89.5,268.98
-88.5,89.5,269.69
-87.5,89.5,270.43
-86.5,89.5,271.22
-85.5,89.5,272.03
-84.5,89.5,272.89
-83.5,89.5,273.78
-82.5,89.5,274.71
-81.5,89.5,275.67
-80.5,89.5,276.66
-79.5,89.5,277.69
-78.5,89.5,278.76
-77.5,89.5,279.86
-76.5,89.5,280.99
-75.5,89.5,282.15
-74.5,89.5,283.35
-73.5,89.5,284.57
-72.5,89.5,285.83
-71.5,89.5,287.12
-70.5,89.5,288.43
-69.5,89.5,289.77
-68.5,89.5,291.13
-67.5,89.5,292.53
-66.5,89.5,293.94
-65.5,89.5,295.38
-64.5,89.5,296.84
-63.5,89.5,298.31
-62.5,89.5,299.81
-61.5,89.5,301.32
-60.5,89.5,302.85
-59.5,89.5,304.39
-58.5,89.5,305.95
-57.5,89.5,307.52
-56.5,89.5,309.09
-55.5,89.5,310.68
-54.5,89.5,312.27
-53.5,89.5,313.86
-52.5,89.5,315.46
-51.5,89.5,317.06
-50.5,89.5,318.66
-49.5,89.5,320.26
-48.5,89.5,321.86
-47.5,89.5,323.45
-46.5,89.5,325.03
-45.5,89.5,326.61
-44.5,89.5,328.18
-43.5,89.5,329.74
-42.5,89.5,331.28
-41.5,89.5,332.81
-40.5,89.5,334.33
-39.5,89.5,335.83
-38.5,89.5,337.31
-37.5,89.5,338.77
-36.5,89.5,340.21
-35.5,89.5,341.63
-34.5,89.5,343.03
-33.5,89.5,344.4
-32.5,89.5,345.75
-31.5,89.5,347.07
-30.5,89.5,348.37
-29.5,89.5,349.64
-28.5,89.5,350.88
-27.5,89.5,352.09
-26.5,89.5,353.27
-25.5,89.5,354.42
-24.5,89.5,355.54
-23.5,89.5,356.63
-22.5,89.5,357.69
-21.5,89.5,358.71
-20.5,89.5,359.7
-19.5,89.5,360.66
-18.5,89.5,361.59
-17.5,89.5,362.48
-16.5,89.5,363.34
-15.5,89.5,364.17
-14.5,89.5,364.97
-13.5,89.5,365.73
-12.5,89.5,366.46
-11.5,89.5,367.16
-10.5,89.5,367.83
-9.5,89.5,368.46
-8.5,89.5,369.07
-7.5,89.5,369.64
-6.5,89.5,370.19
-5.5,89.5,370.7
-4.5,89.5,371.19
-3.5,89.5,371.64
-2.5,89.5,372.07
-1.5,89.5,372.48
-0.5,89.5,372.85
0.5,89.5,373.21
1.5,89.5,373.53
2.5,89.5,373.84
3.5,89.5,374.12
4.5,89.5,374.38
5.5,89.5,374.62
6.5,89.5,374.84
7.5,89.5,375.04
8.5,89.5,375.22
9.5,89.5,375.38
10.5,89.5,375.53
11.5,89.5,375.66
12.5,89.5,375.78
13.5,89.5,375.88
14.5,89.5,375.97
15.5,89.5,376.05
16.5,89.5,376.12
17.5,89.5,376.17
18.5,89.5,376.22
19.5,89.5,376.26
20.5,89.5,376.29
21.5,89.5,376.32
22.5,89.5,376.34
23.5,89.5,376.35
24.5,89.5,376.36
25.5,89.5,376.36
26.5,89.5,376.36
27.5,89.5,376.36
28.5,89.5,376.35
29.5,89.5,376.34
30.5,89.5,376.33
31.5,89.5,376.32
32.5,89.5,376.31
33.5,89.5,376.3
34.5,89.5,376.29
35.5,89.5,376.27
36.5,89.5,376.26
37.5,89.5,376.25
38.5,89.5,376.24
39.5,89.5,376.23
40.5,89.5,376.22
41.5,89.5,376.21
42.5,89.5,376.21
43.5,89.5,376.2
44.5,89.5,376.19
45.5,89.5,376.18
46.5,89.5,376.18
47.5,89.5,376.17
48.5,89.5,376.16
49.5,89.5,376.15
50.5,89.5,376.14
51.5,89.5,376.13
52.5,89.5,376.12
53.5,89.5,376.1
54.5,89.5,376.08
55.5,89.5,376.05
56.5,89.5,376.03
57.5,89.5,375.99
58.5,89.5,375.96
59.5,89.5,375.91
60.5,89.5,375.86
61.5,89.5,375.8
62.5,89.5,375.73
63.5,89.5,375.66
64.5,89.5,375.57
65.5,89.5,375.48
66.5,89.5,375.37
67.5,89.5,375.25
68.5,89.5,375.12
69.5,89.5,374.98
70.5,89.5,374.82
71.5,89.5,374.65
72.5,89.5,374.47
73.5,89.5,374.27
74.5,89.5,374.05
75.5,89.5,373.82
76.5,89.5,373.56
77.5,89.5,373.3
78.5,89.5,373.01
79.5,89.5,372.7
80.5,89.5,372.37
81.5,89.5,372.03
82.5,89.5,371.66
83.5,89.5,371.28
84.5,89.5,370.87
85.5,89.5,370.44
86.5,89.5,369.99
87.5,89.5,369.52
88.5,89.5,369.03
89.5,89.5,368.51
90.5,89.5,367.97
91.5,89.5,367.41
92.5,89.5,366.83
93.5,89.5,366.23
94.5,89.5,365.6
95.5,89.5,364.96
96.5,89.5,364.29
97.5,89.5,363.6
98.5,89.5,362.89
99.5,89.5,362.16
100.5,89.5,361.41
101.5,89.5,360.64
102.5,89.5,359.85
103.5,89.5,359.04
104.5,89.5,358.21
105.5,89.5,357.36
106.5,89.5,356.5
107.5,89.5,355.62
108.5,89.5,354.73
109.5,89.5,353.82
110.5,89.5,352.89
111.5,89.5,351.95
112.5,89.5,351
113.5,89.5,350.03
114.5,89.5,349.05
115.5,89.5,348.07
116.5,89.5,347.07
117.5,89.5,346.06
118.5,89.5,345.04
119.5,89.5,344.02
120.5,89.5,342.99
121.5,89.5,341.95
122.5,89.5,340.91
123.5,89.5,339.86
124.5,89.5,338.81
125.5,89.5,337.76
126.5,89.5,336.71
127.5,89.5,335.65
128.5,89.5,334.59
129.5,89.5,333.54
130.5,89.5,332.48
131.5,89.5,331.43
132.5,89.5,330.38
133.5,89.5,329.33
134.5,89.5,328.29
135.5,89.5,327.25
136.5,89.5,326.21
137.5,89.5,325.18
138.5,89.5,324.16
139.5,89.5,323.14
140.5,89.5,322.13
141.5,89.5,321.12
142.5,89.5,320.13
143.5,89.5,319.14
144.5,89.5,318.16
145.5,89.5,317.19
146.5,89.5,316.23
147.5,89.5,315.28
148.5,89.5,314.34
149.5,89.5,313.41
150.5,89.5,312.48
151.5,89.5,311.57
152.5,89.5,310.67
153.5,89.5,309.78
154.5,89.5,308.9
155.5,89.5,308.03
156.5,89.5,307.17
157.5,89.5,306.32
158.5,89.5,305.48
159.5,89.5,304.65
160.5,89.5,303.84
161.5,89.5,303.03
162.5,89.5,302.23
163.5,89.5,301.45
164.5,89.5,300.67
165.5,89.5,299.91
166.5,89.5,299.15
167.5,89.5,298.4
168.5,89.5,297.67
169.5,89.5,296.94
170.5,89.5,296.22
171.5,89.5,295.51
172.5,89.5,294.81
173.5,89.5,294.12
174.5,89.5,293.44
175.5,89.5,292.76
176.5,89.5,292.1
177.5,89.5,291.44
178.5,89.5,290.79
179.5,89.5,290.14
-179.5,88.5,271.02
-178.5,88.5,271.48
-177.5,88.5,271.86
-176.5,88.5,272.15
-175.5,88.5,272.37
-174.5,88.5,272.52
-173.5,88.5,272.63
-172.5,88.5,272.69
-171.5,88.5,272.72
-170.5,88.5,272.73
-169.5,88.5,272.72
-168.5,88.5,272.72
-167.5,88.5,272.72
-166.5,88.5,272.74
-165.5,88.5,272.78
-164.5,88.5,272.86
-163.5,88.5,272.97
-162.5,88.5,273.12
-161.5,88.5,273.33
-160.5,88.5,273.58
-159.5,88.5,273.89
-158.5,88.5,274.25
-157.5,88.5,274.67
-156.5,88.5,275.15
-155.5,88.5,275.68
-154.5,88.5,276.26
-153.5,88.5,276.9
-152.5,88.5,277.58
-151.5,88.5,278.3
-150.5,88.5,279.06
-149.5,88.5,279.85
-148.5,88.5,280.66
-147.5,88.5,281.49
-146.5,88.5,282.33
-145.5,88.5,283.17
-144.5,88.5,283.99
-143.5,88.5,284.8
-142.5,88.5,285.57
-141.5,88.5,286.31
-140.5,88.5,287
-139.5,88.5,287.63
-138.5,88.5,288.19
-137.5,88.5,288.66
-136.5,88.5,289.05
-135.5,88.5,289.34
-134.5,88.5,289.51
-133.5,88.5,289.57
-132.5,88.5,289.5
-131.5,88.5,289.29
-130.5,88.5,288.94
-129.5,88.5,288.43
-128.5,88.5,287.76
-127.5,88.5,286.93
-126.5,88.5,285.93
-125.5,88.5,284.75
-124.5,88.5,283.39
-123.5,88.5,281.85
-122.5,88.5,280.13
-121.5,88.5,278.22
-120.5,88.5,276.13
-119.5,88.5,273.86
-118.5,88.5,271.4
-117.5,88.5,268.77
-116.5,88.5,265.96
-115.5,88.5,262.99
-114.5,88.5,259.86
-113.5,88.5,256.57
-112.5,88.5,253.14
-111.5,88.5,249.57
-110.5,88.5,245.88
-109.5,88.5,242.08
-108.5,88.5,238.18
-107.5,88.5,234.19
-106.5,88.5,230.12
-105.5,88.5,226
-104.5,88.5,221.83
-103.5,88.5,217.63
-102.5,88.5,213.42
-101.5,88.5,209.21
-100.5,88.5,205.02
-99.5,88.5,200.86
-98.5,88.5,196.76
-97.5,88.5,192.73
-96.5,88.5,188.78
-95.5,88.5,184.93
-94.5,88.5,181.2
-93.5,88.5,177.61
-92.5,88.5,174.16
-91.5,88.5,170.87
-90.5,88.5,167.77
-89.5,88.5,164.85
-88.5,88.5,162.14
-87.5,88.5,159.64
-86.5,88.5,157.37
-85.5,88.5,155.34
-84.5,88.5,153.56
-83.5,88.5,152.04
-82.5,88.5,150.79
-81.5,88.5,149.81
-80.5,88.5,149.11
-79.5,88.5,148.7
-78.5,88.5,148.58
-77.5,88.5,148.76
-76.5,88.5,149.25
-75.5,88.5,150.03
-74.5,88.5,151.12
-73.5,88.5,152.51
-72.5,88.5,154.21
-71.5,88.5,156.21
-70.5,88.5,158.51
-69.5,88.5,161.11
-68.5,88.5,164.01
-67.5,88.5,167.19
-66.5,88.5,170.66
-65.5,88.5,174.4
-64.5,88.5,178.41
-63.5,88.5,182.67
-62.5,88.5,187.19
-61.5,88.5,191.94
-60.5,88.5,196.92
-59.5,88.5,202.11
-58.5,88.5,207.5
-57.5,88.5,213.07
-56.5,88.5,218.81
-55.5,88.5,224.7
-54.5,88.5,230.72
-53.5,88.5,236.86
-52.5,88.5,243.09
-51.5,88.5,249.4
-50.5,88.5,255.77
-49.5,88.5,262.17
-48.5,88.5,268.59
-47.5,88.5,275.01
-46.5,88.5,281.4
-45.5,88.5,287.75
-44.5,88.5,294.03
-43.5,88.5,300.22
-42.5,88.5,306.31
-41.5,88.5,312.27
-40.5,88.5,318.09
-39.5,88.5,323.75
-38.5,88.5,329.23
-37.5,88.5,334.52
-36.5,88.5,339.59
-35.5,88.5,344.45
-34.5,88.5,349.08
-33.5,88.5,353.46
-32.5,88.5,357.59
